CUSTOMER,SERIES_NAME,SKUNO,SN,STATION,FAILURE_SYMPTOM,LOCATION,FAIL_TIME,CHECKIN_TIME,ERROR_CODE,ROOT_CAUSE_DESC,ACTIONDESC,REPAIR_TIME,REPARIR_REWORK_COUNT
JUNIPER,Juniper-Configurable System MA-FVN,750-095572,EAAJ3540,SI_V2,Function Fail,U25201,20/04/2024 19:09,29/08/2024 15:45,E206,Defect Component,ActionCode SN FJZ,04/09/2024 14:17,1
JUNIPER,Juniper-Configurable System MA-FVN,750-095572,EAAJ3805,SI_V2,Function Fail,L17303,20/04/2024 19:10,29/08/2024 15:46,E205,Damaged Component,ActionCode SN FJZ,07/09/2024 13:43,1
JUNIPER,Juniper-Configurable System MA-FVN,750-045715,EAAJ4203,SI_V2,Function Fail,C20249,20/04/2024 17:04,04/06/2024 14:50,E205,Damaged Component,ActionCode SN FJZ,21/09/2024 15:33,1
JUNIPER,Juniper-Configurable System MA-FVN,750-055992,EAAJ9579,SI_V2,Function Fail,J13,08/05/2024 10:06,20/06/2024 10:02,E128,Contact Abnormal,Reassemble,14/09/2024 13:13,2
JUNIPER,Juniper-Configurable System MA-FVN,750-055992,EAAJ9627,SI_V2,Function Fail,U201,08/05/2024 10:06,20/06/2024 10:02,E304,Open Solder,Resolder,07/09/2024 15:56,1
JUNIPER,Juniper-Configurable System MA-FVN,750-045715,EAAK2274,SI_V2,Function Fail,U7001,08/05/2024 10:05,20/06/2024 16:46,E206,Defect Component,ActionCode SN FJZ,19/09/2024 17:36,1
JUNIPER,Juniper-Configurable System MA-FVN,750-055992,EAAK9813,SI_V2,Function Fail,J111,20/04/2024 18:50,03/06/2024 14:44,E205,Damaged Component,ActionCode SN FJZ,17/09/2024 9:12,1
JUNIPER,Juniper-Configurable System MA-FVN,750-055992,EAAL0299,SI_V2,Function Fail,SW200,20/04/2024 17:07,03/06/2024 14:43,E205,Damaged Component,ActionCode SN FJZ,12/09/2024 8:44,2
JUNIPER,Juniper-Configurable System MA-FVN,750-106329,EAAL5534,SI_V2,Function Fail,,20/04/2024 17:58,03/06/2024 16:13,E976,DATA ERROR,NTF,13/09/2024 15:54,1
JUNIPER,Juniper-Configurable System MA-FVN,750-043596,EAAL7135,SI_V2,Function Fail,D1901,20/04/2024 17:08,20/06/2024 17:07,E206,Defect Component,ActionCode SN FJZ,18/09/2024 22:17,1
JUNIPER,Juniper-Configurable System MA-FVN,750-065925,EAAL9451,SI_V2,Function Fail,D40025,20/04/2024 17:59,03/06/2024 17:52,E205,Damaged Component,ActionCode SN FJZ,06/09/2024 22:31,1
JUNIPER,Juniper-Configurable System MA-FVN,750-065925,EAAL9585,SI_V2,Function Fail,U8001,20/04/2024 17:59,03/06/2024 17:19,E206,Defect Component,ActionCode SN FJZ,17/09/2024 22:45,2
JUNIPER,Juniper-Configurable System MA-FVN,750-065925,EAAL9655,SI_V2,Function Fail,J6401,20/04/2024 17:59,03/06/2024 15:38,E304,Open Solder,Resolder,10/09/2024 16:31,1
JUNIPER,Juniper-Configurable System MA-FVN,750-065925,EAAL9740,SI_V2,Function Fail,J6003,20/04/2024 18:00,03/06/2024 17:52,E304,Open Solder,ActionCode SN FJZ,04/09/2024 22:46,2
JUNIPER,Juniper-Configurable System MA-FVN,750-065925,EAAL9849,SI_V2,Function Fail,C24139,20/04/2024 18:00,03/06/2024 17:06,E205,Damaged Component,ActionCode SN FJZ,06/09/2024 9:11,1
JUNIPER,Juniper-Configurable System MA-FVN,750-065925,EAAL9910,SI_V2,Function Fail,J12100,20/04/2024 18:00,04/06/2024 14:53,E206,Defect Component,ActionCode SN FJZ,11/09/2024 14:37,1
JUNIPER,Juniper-Configurable System MA-FVN,750-065925,EAAL9962,SI_V2,Function Fail,R8231,20/04/2024 18:00,03/06/2024 16:46,E205,Damaged Component,ActionCode SN FJZ,12/09/2024 8:45,1
JUNIPER,Juniper-Configurable System MA-FVN,750-065925,EAAL9971,SI_V2,Function Fail,,20/04/2024 18:00,03/06/2024 17:53,E891,NTF,Send out to repair,10/09/2024 1:50,1
JUNIPER,Juniper-Configurable System MA-FVN,750-065925,EAAM0060,SI_V2,Function Fail,J6801,20/04/2024 18:01,04/06/2024 14:46,E304,Open Solder,Resolder,05/09/2024 20:30,1
JUNIPER,Juniper-Configurable System MA-FVN,750-063181,EAAM4039,SI_V2,Function Fail,U4301,09/05/2024 10:56,04/06/2024 14:53,E206,Defect Component,ActionCode SN FJZ,19/09/2024 16:31,1
JUNIPER,Juniper-Configurable System MA-FVN,750-045715,EAAM5979,SI_V2,Function Fail,U20221,09/05/2024 10:51,04/06/2024 15:06,E206,Defect Component,ActionCode SN FJZ,20/09/2024 17:05,1
JUNIPER,Juniper-Configurable System MA-FVN,750-045715,EAAM7885,SI_V2,Function Fail,L18001,09/05/2024 10:51,03/06/2024 17:25,E205,Damaged Component,ActionCode SN FJZ,18/09/2024 16:48,1
JUNIPER,Juniper-Configurable System MA-FVN,750-054563,EAAM7930,SI_V2,Function Fail,U40030,20/04/2024 17:18,20/06/2024 17:20,E206,Defect Component,ActionCode SN FJZ,06/09/2024 16:17,1
JUNIPER,Juniper-Configurable System MA-FVN,750-045715,EAAM7965,SI_V2,Function Fail,U2012,08/05/2024 10:04,03/06/2024 19:09,E205,Damaged Component,ActionCode SN FJZ,18/09/2024 14:17,1
JUNIPER,Juniper-Configurable System MA-FVN,750-045715,EAAM8840,SI_V2,Function Fail,C50007,20/04/2024 17:18,04/06/2024 15:51,E205,Damaged Component,ActionCode SN FJZ,17/09/2024 16:20,2
JUNIPER,Juniper-Configurable System MA-FVN,750-045715,EAAN1861,SI_V2,Function Fail,D40028,09/05/2024 10:51,04/06/2024 14:57,E205,Damaged Component,ActionCode SN FJZ,20/09/2024 15:19,2
JUNIPER,Juniper-Configurable System MA-FVN,750-045715,EAAP2097,SI_V2,Function Fail,R41001,09/05/2024 10:51,04/06/2024 14:57,E205,Damaged Component,ActionCode SN FJZ,19/09/2024 14:27,1
JUNIPER,Juniper-Configurable System MA-FVN,750-045715,EAAP6763,SI_V2,Function Fail,U90019,20/04/2024 17:20,03/06/2024 16:38,E304,Open Solder,Resolder,20/09/2024 14:44,1
JUNIPER,Juniper-Configurable System MA-FVN,750-045715,EAAP6799,SI_V2,Function Fail,C802,07/05/2024 15:02,04/06/2024 15:12,E205,Damaged Component,ActionCode SN FJZ,18/09/2024 10:50,1
JUNIPER,Juniper-Configurable System MA-FVN,750-063181,EAAR0107,SI_V2,Function Fail,E13007,05/06/2024 19:17,20/06/2024 17:35,E304,Open Solder,Resolder,05/09/2024 17:30,1
JUNIPER,Juniper-Configurable System MA-FVN,750-063181,EAAR0773,SI_V2,Function Fail,Q4023,09/05/2024 10:56,03/06/2024 17:27,E205,Damaged Component,ActionCode SN FJZ,18/09/2024 13:44,1
JUNIPER,Juniper-Configurable System MA-FVN,750-063181,EAAR1760,SI_V2,Function Fail,C100042,05/06/2024 19:16,20/06/2024 17:37,E205,Damaged Component,ActionCode SN FJZ,05/09/2024 17:32,1
JUNIPER,Juniper-Configurable System MA-FVN,750-063181,EAAR2001,SI_V2,Function Fail,C70026,05/06/2024 19:15,20/06/2024 17:38,E206,Defect Component,ActionCode SN FJZ,19/09/2024 11:23,1
JUNIPER,Juniper-Configurable System MA-FVN,750-063181,EAAR2003,SI_V2,Function Fail,U90003,05/06/2024 19:16,20/06/2024 17:43,E206,Defect Component,ActionCode SN FJZ,16/09/2024 13:58,1
JUNIPER,Juniper-Configurable System MA-FVN,750-043596,EAAR5311,SI_V2,Function Fail,、,20/04/2024 17:23,03/06/2024 16:37,E128,Contact Abnormal,Send out to repair,19/09/2024 14:10,1
JUNIPER,Juniper-Configurable System MA-FVN,750-077330,EAAR9888,SI_V2,Function Fail,U2001,20/04/2024 18:06,03/06/2024 17:28,E804,Programmable part content is destroyed,Reprogram,16/09/2024 10:01,1
JUNIPER,Juniper-Configurable System MA-FVN,750-045715,EAAS3035,SI_V2,Function Fail,U3005,20/04/2024 17:25,03/06/2024 15:49,E206,Defect Component,ActionCode SN FJZ,21/09/2024 10:35,1
JUNIPER,Juniper-Configurable System MA-FVN,750-054563,EAAS4398,SI_V2,Function Fail,J6101,20/04/2024 17:25,08/05/2024 8:17,E909,Contamination,Clean out,17/09/2024 13:56,1
JUNIPER,Juniper-Configurable System MA-FVN,750-095572,EAAS9339,SI_V1,Function Fail,L18103,09/05/2024 11:04,29/08/2024 15:45,E205,Damaged Component,ActionCode SN FJZ,10/09/2024 14:15,1
JUNIPER,Juniper-Configurable System MA-FVN,750-054564,EAAT0114,SI_V2,Function Fail,U90020,20/04/2024 17:26,08/05/2024 8:19,E206,Defect Component,ActionCode SN FJZ,16/09/2024 11:25,1
JUNIPER,Juniper-Configurable System MA-FVN,750-095572,EAAT2239,SI_V1,Function Fail,R9047,09/05/2024 11:04,31/08/2024 9:13,E206,Defect Component,ActionCode SN FJZ,04/09/2024 14:14,1
JUNIPER,Juniper-Configurable System MA-FVN,750-063181,EAAT5086,SI_V2,Function Fail,C1626,09/05/2024 10:56,03/06/2024 19:06,E206,Defect Component,ActionCode SN FJZ,18/09/2024 13:47,1
JUNIPER,Juniper-Configurable System MA-FVN,750-063181,EAAT7100,SI_V2,Function Fail,E100008,09/05/2024 10:57,04/06/2024 15:17,E205,Damaged Component,ActionCode SN FJZ,18/09/2024 14:11,1
JUNIPER,Juniper-Configurable System MA-FVN,750-043596,EAAV0554,SI_V2,Function Fail,J2604,20/04/2024 17:28,04/06/2024 15:18,E214,Bent Pin,Resolder,17/09/2024 14:10,1
JUNIPER,Juniper-Configurable System MA-FVN,750-099871,EAAV4167,SI_V2,Function Fail,C24215,09/05/2024 11:05,04/06/2024 13:21,E206,Defect Component,ActionCode SN FJZ,17/09/2024 14:34,1
JUNIPER,Juniper-Configurable System MA-FVN,750-106329,EAAV9353,SI_V2,Function Fail,MEZZ,09/05/2024 11:06,03/06/2024 19:05,E128,Contact Abnormal,Reassemble,11/09/2024 14:50,1
JUNIPER,Juniper-Configurable System MA-FVN,750-045715,EAAW6186,SI_V2,Function Fail,U50004,09/05/2024 10:51,04/06/2024 15:19,E206,Defect Component,ActionCode SN FJZ,21/09/2024 10:48,1
JUNIPER,Juniper-Configurable System MA-FVN,750-101856,EAAW7013,SI_V2,Function Fail,U10035,20/04/2024 19:11,20/06/2024 20:17,E206,Defect Component,ActionCode SN FJZ,07/09/2024 8:12,1
JUNIPER,Juniper-Configurable System MA-FVN,750-055992,EAAW8751,SI_V2,Function Fail,J1,20/04/2024 17:29,03/06/2024 14:41,E205,Damaged Component,ActionCode SN FJZ,11/09/2024 13:18,1
JUNIPER,Juniper-Configurable System MA-FVN,750-077330,EAAX5514,SI_V2,Function Fail,U1501,09/05/2024 11:03,03/06/2024 19:05,E804,Programmable part content is destroyed,Reprogram,20/09/2024 13:09,1
JUNIPER,Juniper-Configurable System MA-FVN,750-077330,EAAX5553,SI_V2,Function Fail,J2,20/04/2024 18:10,04/06/2024 15:59,E205,Damaged Component,ActionCode SN FJZ,18/09/2024 22:35,1
JUNIPER,Juniper-Configurable System MA-FVN,750-106329,EAAX6249,SI_V2,Function Fail,U48500,20/04/2024 19:12,03/06/2024 17:33,E206,Defect Component,ActionCode SN FJZ,13/09/2024 8:10,1
JUNIPER,Juniper-Configurable System MA-FVN,750-063181,EAAZ8784,SI_V2,Function Fail,C12302,07/05/2024 15:06,03/06/2024 17:36,E205,Damaged Component,ActionCode SN FJZ,05/09/2024 17:25,1
JUNIPER,Juniper-Configurable System MA-FVN,750-043596,FAAV0253,SI_V2,Function Fail,J2601,13/07/2024 16:10,17/09/2024 14:12,E128,Contact Abnormal,Resolder,17/09/2024 14:21,1
JUNIPER,Juniper-Configurable System MA-FVN,750-106347,EAAK6853,BFT2,IEEE - Zarlink Clock Frequency Failed,R41226,31/08/2024 15:00,06/09/2024 13:32,E205,Damaged Component,ActionCode SN FJZ,06/09/2024 13:34,5
JUNIPER,Juniper-Configurable System MA-FVN,750-065925,EAAL9961,FPCTEST,JIT configuration script command fails to run,J6401,06/05/2024 12:17,06/05/2024 13:14,E304,Open Solder,Resolder,10/09/2024 14:23,5
JUNIPER,Juniper-Configurable System MA-FVN,750-136058,EBBH8746,RIT,JIT configuration script command fails to run,U10029,10/09/2024 6:44,11/09/2024 7:04,E206,Defect Component,Replace component,12/09/2024 22:00,2
JUNIPER,Juniper-Configurable System MA-FVN,750-055992,EAAC6309,PICTEST,JIT reported error: Packet loss,J11,07/09/2024 4:21,07/09/2024 13:53,E128,Contact Abnormal,Reassemble,09/09/2024 14:28,7
JUNIPER,Juniper-Configurable System MA-FVN,750-055992,EAAD1618,PICTEST,JIT reported error: Packet loss,U3000,27/08/2024 20:40,07/09/2024 13:53,E304,Open Solder,ActionCode SN FJZ,10/09/2024 13:34,2
JUNIPER,Juniper-Configurable System MA-FVN,750-055992,EAAK0114,PICTEST,JIT reported error: Packet loss,U2500,27/08/2024 20:40,05/09/2024 13:27,E206,Defect Component,ActionCode SN FJZ,05/09/2024 13:30,2
JUNIPER,Juniper-Configurable System MA-FVN,750-055992,EAAW4994,PICTEST,JIT reported error: Packet loss,U1500,07/09/2024 4:21,12/09/2024 14:04,E206,Defect Component,ActionCode SN FJZ,12/09/2024 14:06,2
JUNIPER,Juniper-Configurable System MA-FVN,750-136058,EBBG3107,FPCTEST,JIT reported error: Packet loss,U8202,05/09/2024 17:32,05/09/2024 18:54,E206,Defect Component,Replace component,09/09/2024 22:43,1
JUNIPER,Juniper-Configurable System MA-FVN,750-136058,EBBH8737,FPCTEST,JIT reported errors,U9201,05/09/2024 17:31,05/09/2024 18:54,E206,Defect Component,Replace component,06/09/2024 15:45,1
JUNIPER,Juniper-Configurable System MA-FVN,750-136058,EBBH8746,RIT,JIT reported errors,U8402,05/09/2024 20:33,06/09/2024 21:57,E206,Defect Component,Replace component,06/09/2024 21:58,2
JUNIPER,Juniper-Configurable System MA-FVN,750-136058,EBBJ3002,RIT,JIT reported errors,U9601,16/09/2024 13:32,18/09/2024 13:50,E206,Defect Component,Replace component,18/09/2024 13:52,1
JUNIPER,Juniper-Configurable System MA-FVN,750-054758,EAAP0935,RE_FCT,JIT test failed,U1019,05/09/2024 22:14,19/09/2024 8:20,E206,Defect Component,ActionCode SN FJZ,19/09/2024 8:24,7
JUNIPER,Juniper-Configurable System MA-FVN,750-063181,EAAR6195,FPCTEST,JIT test failed,U70020,24/06/2024 18:24,24/06/2024 18:28,E210,Co-planarity,Resolder,12/09/2024 16:33,2
JUNIPER,Juniper-Configurable System MA-FVN,750-054564,EAAT0437,FPCTEST,JIT test failed,E50006,14/07/2024 2:19,10/09/2024 17:30,E205,Damaged Component,ActionCode SN FJZ,10/09/2024 17:34,2
JUNIPER,Juniper-Configurable System MA-FVN,750-063183,EAAT1198,FPCTEST,JIT test failed,C20130,27/04/2024 23:00,27/04/2024 23:05,E205,Damaged Component,ActionCode SN FJZ,17/09/2024 14:18,9
JUNIPER,Juniper-Configurable System MA-FVN,750-063181,EAAW2803,FPCTEST,JIT test failed,R70182,09/05/2024 1:03,09/05/2024 1:19,E206,Defect Component,ActionCode SN FJZ,24/09/2024 10:52,14
JUNIPER,Juniper-Configurable System MA-FVN,750-086583,EBBF3331,BFT2,JIT test failed,U127,09/06/2024 14:13,09/06/2024 14:44,E206,Defect Component,Replace component,09/09/2024 22:45,2
JUNIPER,Juniper-Configurable System MA-FVN,750-136059,EBBF4969,FPCTEST,JIT test failed,U98,06/09/2024 4:39,10/09/2024 20:24,E206,Defect Component,Replace component,10/09/2024 20:25,3
JUNIPER,Juniper-Configurable System MA-FVN,750-063183,EBBH6560,FPCTEST,JIT test failed,U3001,06/09/2024 3:26,16/09/2024 13:21,E206,Defect Component,Replace component,19/09/2024 22:22,1
JUNIPER,Juniper-Configurable System MA-FVN,750-070866,EBBH9704,SLT,JIT test failed,U18201,12/09/2024 1:07,12/09/2024 3:25,E206,Defect Component,Replace component,12/09/2024 3:26,1
JUNIPER,Juniper-Configurable System MA-FVN,750-070395,EBBJ0669,BFT2,JIT test failed,SSD,12/09/2024 3:15,13/09/2024 5:08,E206,Defect Component,ActionCode SN FJZ,13/09/2024 5:09,2
JUNIPER,Juniper-Configurable System MA-FVN,750-072925,EBBJ2894,RIT,JIT test failed,DIMM SN-1,12/09/2024 5:01,12/09/2024 17:30,E206,Defect Component,Replace component,12/09/2024 17:32,1
JUNIPER,Juniper-Configurable System MA-FVN,750-063184,EBBJ4977,FPCTEST,JIT test failed,,14/09/2024 7:07,14/09/2024 22:14,E891,NTF,Send out to repair,14/09/2024 22:15,2
JUNIPER,Juniper-Configurable System MA-FVN,750-055992,EAAD1596,PICTEST,Jit Packet XAUI Test - Failed Show Subtest Results,U1000,23/04/2024 5:03,23/04/2024 6:59,E206,Defect Component,ActionCode SN FJZ,19/09/2024 13:21,4
JUNIPER,Juniper-Configurable System MA-FVN,750-136058,EAAZ8985,FPCTEST,MFG diags command run-mxc-led-diag.sh failed to run,U99,30/08/2024 11:12,13/09/2024 21:44,E206,Defect Component,ActionCode SN FJZ,13/09/2024 21:45,4
JUNIPER,Juniper-Configurable System MA-FVN,750-054564,EBBC0651,FPCTEST,Major chassis alarm: FPC Major Errors,U33,20/08/2024 4:44,07/09/2024 16:01,E206,Defect Component,Replace component,07/09/2024 16:04,4
JUNIPER,Juniper-Configurable System MA-FVN,750-136059,EBBH5430,RIT,Major chassis alarm: FPC Major Errors,U65011,20/08/2024 3:21,11/09/2024 6:52,E206,Defect Component,Replace component,11/09/2024 6:55,1
JUNIPER,Juniper-Configurable System MA-FVN,750-136058,EBBH8712,RIT,No RamBIST clients found for FRU,U65009,06/09/2024 15:05,06/09/2024 16:29,E206,Defect Component,Replace component,08/09/2024 13:28,1
JUNIPER,Juniper-Configurable System MA-FVN,750-072925,EBBH1175,ICT,Open Solder,U3524,04/09/2024 14:45,04/09/2024 14:46,E205,Damaged Component,Replace component,04/09/2024 14:47,3
JUNIPER,Juniper-Configurable System MA-FVN,750-072925,EBBJ0367,ICT,Open Solder,D3508,05/09/2024 18:21,07/09/2024 13:45,E205,Damaged Component,Replace component,07/09/2024 13:46,1
JUNIPER,Juniper-Configurable System MA-FVN,750-072925,EBBJ0400,ICT,Open Solder,J2001,05/09/2024 18:19,05/09/2024 21:34,E209,Extra Component,Resolder,05/09/2024 21:35,1
JUNIPER,Juniper-Configurable System MA-FVN,750-072925,EBBJ0407,ICT,Open Solder,J2301,05/09/2024 18:20,06/09/2024 9:42,E304,Open Solder,Resolder,06/09/2024 9:43,2
JUNIPER,Juniper-Configurable System MA-FVN,750-072925,EBBJ0408,ICT,Open Solder,U2503,05/09/2024 18:29,05/09/2024 21:34,E304,Open Solder,Resolder,05/09/2024 21:35,1
JUNIPER,Juniper-Configurable System MA-FVN,750-045715,EBBJ5617,FPCTEST,PIC VTY/PTY timeout,,23/09/2024 14:33,23/09/2024 14:44,E1061,CM Test Equipment,Send out to repair,24/09/2024 16:56,1
JUNIPER,Juniper-Configurable System MA-FVN,750-086583,EBBJ4054,BFT2,PIC command diagnostic t5e-pic si5375 failed,U178,19/09/2024 18:54,25/09/2024 4:50,E206,Defect Component,Replace component,25/09/2024 4:53,1
JUNIPER,Juniper-Configurable System MA-FVN,750-136059,EAAL2279,FPCTEST,PIC diagnostic phy_test loopback line internal failed,U32012,08/09/2024 7:41,13/09/2024 13:50,E206,Defect Component,ActionCode SN FJZ,13/09/2024 13:51,3
JUNIPER,Juniper-Configurable System MA-FVN,750-166104,EBBH3550,BFT2,PIC is not a multimode PIC,/,22/08/2024 17:10,10/09/2024 16:35,E218,NTF,NTF,10/09/2024 16:36,1
JUNIPER,Juniper-Configurable System MA-FVN,750-072925,EBAR9317,RIT,PIC vty command diagnostic qchip pic mem_all failed,DIMM,06/09/2024 11:26,12/09/2024 13:57,E128,Contact Abnormal,Reassemble,12/09/2024 14:10,4
JUNIPER,Juniper-Configurable System MA-FVN,750-072925,EBBH0970,RE_FCT,PIC vty command diagnostic qchip pic mem_all failed,DIM 2,16/09/2024 8:19,16/09/2024 16:42,E128,Contact Abnormal,Reassemble,16/09/2024 16:43,1
JUNIPER,Juniper-Configurable System MA-FVN,750-078633,EBBH7889,BFT2,PMB ROM diagnostic failed,U1601,10/09/2024 10:39,11/09/2024 6:44,E803,Programmable part content error,Reprogram,11/09/2024 6:51,1
JUNIPER,Juniper-Configurable System MA-FVN,750-070395,EBBJ0651,BFT2,PMB ROM diagnostic failed,SSD,10/09/2024 13:57,10/09/2024 21:58,E128,Contact Abnormal,Reassemble,10/09/2024 22:06,1
JUNIPER,Juniper-Configurable System MA-FVN,750-070395,EBBJ0664,BFT2,PMB ROM diagnostic high memory test failed,DIMM,16/09/2024 16:15,17/09/2024 3:43,E128,Contact Abnormal,Reassemble,17/09/2024 3:44,2
JUNIPER,Juniper-Configurable System MA-FVN,750-106329,EAAT9703,BFT2,PMB ROM diagnostic memory diag failed,U1601,15/06/2024 21:46,15/06/2024 21:55,E304,Open Solder,Resolder,14/09/2024 7:53,6
JUNIPER,Juniper-Configurable System MA-FVN,750-070866,EAAH1013,BFT1,PROGRAMMABLE_CHECK_FAIL,,22/09/2024 2:01,22/09/2024 14:26,E803,Programmable part content error,Reprogram,22/09/2024 14:30,4
JUNIPER,Juniper-Configurable System MA-FVN,750-078633,EAAV7351,BFT2,Parameter substitution for %PIC-slot inappropriate for the FRU type which is not a PIC,U96006,07/07/2024 9:53,07/07/2024 9:59,E206,Defect Component,ActionCode SN FJZ,06/09/2024 6:36,8
JUNIPER,Juniper-Configurable System MA-FVN,750-148015,EBBJ4991,BFT1,RE RTC battery is dead,BT501,21/09/2024 18:19,21/09/2024 20:59,E204,Missing Component,Add component,21/09/2024 21:07,1
JUNIPER,Juniper-Configurable System MA-FVN,750-148015,EBBJ5016,BFT1,RE RTC battery is dead,BT501,20/09/2024 15:25,24/09/2024 13:12,E204,Missing Component,Reassemble,24/09/2024 13:14,1
JUNIPER,Juniper-Configurable System MA-FVN,750-072925,EBBJ2623,RE_FCT,RE offline/online button test failed,",CPU SN-1",16/09/2024 13:28,17/09/2024 13:28,E206,Defect Component,ActionCode SN FJZ,18/09/2024 13:56,2
JUNIPER,Juniper-Configurable System MA-FVN,750-069467,EBBH9038,SLT,Required hash keys for running python diags not specified,J26002,14/09/2024 14:21,24/09/2024 15:00,E205,Damaged Component,ActionCode SN FJZ,24/09/2024 15:02,1
JUNIPER,Juniper-Configurable System MA-FVN,750-072925,EBBF9278,ICT,Solder Bridge,U2826,01/09/2024 3:15,04/09/2024 14:31,E305,Solder Bridge,Resolder,04/09/2024 14:41,3
JUNIPER,Juniper-Configurable System MA-FVN,750-072925,EBBJ0390,ICT,Solder Bridge,U4401,05/09/2024 18:17,05/09/2024 21:34,E211,Wrong polarity,Resolder,05/09/2024 21:36,1
JUNIPER,Juniper-Configurable System MA-FVN,750-072925,EBBJ0588,ICT,Solder Bridge,C3532,13/09/2024 10:49,13/09/2024 13:57,E205,Damaged Component,Replace component,13/09/2024 15:56,1
JUNIPER,Juniper-Configurable System MA-FVN,750-072925,EBBJ2579,ICT,Solder Bridge,Q2802,13/09/2024 10:50,13/09/2024 13:57,E305,Solder Bridge,Resolder,13/09/2024 15:57,1
JUNIPER,Juniper-Configurable System MA-FVN,750-072925,EBBJ6078,ICT,Solder Bridge,J2501,21/09/2024 3:40,22/09/2024 2:02,E214,Bent Pin,Fix Bent pin,22/09/2024 2:02,1
JUNIPER,Juniper-Configurable System MA-FVN,750-106329,EBAY2479,SLT,TMP75_2_I2C_ACCESS_TEST,C45019,22/03/2024 6:43,22/03/2024 7:54,E910,Stains / Dirty,Clean out,23/09/2024 14:30,1
JUNIPER,Juniper-Configurable System MA-FVN,750-149789,JN5EFFD85ACA,ESS,Temperature for the SUT is out of range in the ESS chamber,U6,09/09/2024 16:48,13/09/2024 8:37,E206,Defect Component,Replace component,17/09/2024 9:10,1
JUNIPER,Juniper-Configurable System MA-FVN,750-070866,EAAC3705,SLT,Temperature sensor is above accepatable minimum,J76,30/07/2024 2:44,10/09/2024 11:13,E213,Component Height / Tilted,Reassemble,10/09/2024 11:16,4
JUNIPER,Juniper-Configurable System MA-FVN,750-063181,EAAA7950,FPCTEST,Temperature sensor reading above high limit,U1401,17/09/2024 10:56,19/09/2024 9:16,E10005,H.S. Cover Not Remove,Reassemble,19/09/2024 9:26,11
JUNIPER,Juniper-Configurable System MA-FVN,750-086583,EBBF3351,BFT2,The PIC BER (Bit Error Rate) exceeds the maximum allowable rate,U44,23/08/2024 2:18,08/09/2024 23:00,E206,Defect Component,Replace component,08/09/2024 23:01,2
JUNIPER,Juniper-Configurable System MA-FVN,750-054758,EBBH0390,RE_FCT2,"The RE flash device swizzle test failed, the RE did not boot from the expected flash device","U1019,U1020",31/08/2024 3:56,04/09/2024 13:44,E803,Programmable part content error,Reprogram,04/09/2024 13:45,2
JUNIPER,Juniper-Configurable System MA-FVN,750-070866,EBBG2276,BFT2,The command diagtest -t ty_cb_bcm8727_phy_sys_int_lpbk failed,U106,14/07/2024 11:59,14/07/2024 16:43,E205,Damaged Component,Replace component,24/09/2024 14:35,1
JUNIPER,Juniper-Configurable System MA-FVN,750-149789,JN5EFC3F2ACA,BFT1,The command diagtest -t ty_cb_xrt86vlx_test failed,U1,12/09/2024 12:57,16/09/2024 9:28,E206,Defect Component,Replace component,17/09/2024 9:08,1
JUNIPER,Juniper-Configurable System MA-FVN,750-086583,EBAK0586,BFT2,The command diagtest -v10 -t amx_syspld_access_test failed,U44,23/08/2024 14:41,11/09/2024 21:50,E206,Defect Component,Replace component,11/09/2024 21:52,5
JUNIPER,Juniper-Configurable System MA-FVN,750-054564,EAAB7471,FPCTEST,The packet stress test aborted,U80000,30/07/2024 13:11,30/07/2024 13:24,E206,Defect Component,ActionCode SN FJZ,09/09/2024 8:20,3
JUNIPER,Juniper-Configurable System MA-FVN,750-106329,EAAL5479,SLT,The packet stress test aborted,/,10/05/2024 21:30,03/06/2024 13:34,E218,NTF,NTF,18/09/2024 9:15,14
JUNIPER,Juniper-Configurable System MA-FVN,750-078633,EAAY6237,SLT,The packet stress test detected ECC errors,U71001,29/08/2024 6:45,15/09/2024 20:16,E206,Defect Component,ActionCode SN FJZ,15/09/2024 20:17,4
JUNIPER,Juniper-Configurable System MA-FVN,750-054758,EAAZ5409,RIT,UEFI_MEM_ALL,C3171,05/09/2024 9:33,05/09/2024 9:59,E206,Defect Component,ActionCode SN FJZ,09/09/2024 13:48,4
JUNIPER,Juniper-Configurable System MA-FVN,750-072925,EBBJ2769,RE_FCT,UEFI_MEM_ALL,DIMM SN-2,19/09/2024 3:20,19/09/2024 9:21,E206,Defect Component,Replace component,20/09/2024 9:43,1
JUNIPER,Juniper-Configurable System MA-FVN,750-072925,EBBH1175,ICT,VOLTSHOW FAIL,D2806,13/09/2024 10:51,13/09/2024 13:57,E205,Damaged Component,Replace component,13/09/2024 15:57,3
JUNIPER,Juniper-Configurable System MA-FVN,750-067664,EBBG7815,FPCTEST,Voltage High Margin Test - Abort,U65000,07/08/2024 2:21,19/09/2024 1:52,E206,Defect Component,Replace component,19/09/2024 22:29,1
JUNIPER,Juniper-Configurable System MA-FVN,750-063184,EBBE8242,FPCTEST,Vty command diagnostic fpga pcie failed,U10000,07/06/2024 3:47,07/06/2024 3:59,E206,Defect Component,Replace component,06/09/2024 21:38,1
JUNIPER,Juniper-Configurable System MA-FVN,750-054563,EAAW6158,FPCTEST,Vty command diagnostic mpc clocking ptp_slave failed,C7844,08/09/2024 16:28,09/09/2024 17:42,E304,Open Solder,Resolder,09/09/2024 17:45,9
